,target,log2FoldChange
25362,ENSMUSG00000015568,-1.8463927142238
25364,ENSMUSG00000015605,-0.48666600272654703
25365,ENSMUSG00000015619,-1.3060017221076599
25366,ENSMUSG00000015647,-1.38833776085641
25368,ENSMUSG00000015711,-0.21598436812408303
25370,ENSMUSG00000015733,0.20891169005757002
25371,ENSMUSG00000015745,0.43008062101609795
25372,ENSMUSG00000015749,-0.23537900993683103
25373,ENSMUSG00000015804,0.229638643319536
25375,ENSMUSG00000015837,0.287513056129327
25376,ENSMUSG00000015839,0.3042953735724939
25378,ENSMUSG00000015889,0.254732290314348
25379,ENSMUSG00000015980,0.46820198937042495
25381,ENSMUSG00000016024,-0.478143350317336
25382,ENSMUSG00000016206,-0.427302054015197
25384,ENSMUSG00000016308,0.35324363227012395
25386,ENSMUSG00000016487,-0.7422013002889991
25387,ENSMUSG00000016494,-0.219754328919334
25388,ENSMUSG00000016503,-0.247863498273245
25389,ENSMUSG00000016526,0.33529820637448104
25390,ENSMUSG00000016528,-0.397420724846209
25392,ENSMUSG00000016541,0.22423653065751
25395,ENSMUSG00000016559,0.365472788428691
25396,ENSMUSG00000016756,1.2494047868315101
25397,ENSMUSG00000016933,1.2323766912870502
25398,ENSMUSG00000017002,0.617038755051919
25399,ENSMUSG00000017119,0.33678620700163203
25400,ENSMUSG00000017132,-0.537382774345252
25401,ENSMUSG00000017176,0.21577670289654002
25404,ENSMUSG00000017291,0.23219137897601103
25405,ENSMUSG00000017309,-1.56524491874177
25406,ENSMUSG00000017418,0.304488410965127
25407,ENSMUSG00000017466,1.29579017475355
25408,ENSMUSG00000017478,-0.306588797512421
25409,ENSMUSG00000017493,-0.227223955190868
25411,ENSMUSG00000017631,-0.34187108068795896
25412,ENSMUSG00000017664,-0.273289873978992
25413,ENSMUSG00000017677,0.345814018905267
25414,ENSMUSG00000017707,0.234115621943533
25415,ENSMUSG00000017713,-0.743215177423252
25416,ENSMUSG00000017715,-0.499591112035454
25418,ENSMUSG00000017724,0.8976318085774291
25419,ENSMUSG00000017756,0.377649725485279
25420,ENSMUSG00000017760,0.40690981311413704
25421,ENSMUSG00000017765,0.5749019011839979
25422,ENSMUSG00000017774,-0.296585340300212
25423,ENSMUSG00000017802,0.635160444652366
25424,ENSMUSG00000017830,0.37972472230858295
25428,ENSMUSG00000017929,-0.61023589287009
25429,ENSMUSG00000018008,0.35263244084751
25430,ENSMUSG00000018040,-0.38031999041767106
25432,ENSMUSG00000018076,0.527654092186805
25434,ENSMUSG00000018199,0.47946751860924697
25435,ENSMUSG00000018209,0.250366057670264
25436,ENSMUSG00000018239,-0.206839333743641
25438,ENSMUSG00000018341,0.9002336557307591
25440,ENSMUSG00000018381,-0.8463648542669
25441,ENSMUSG00000018395,0.559563328067792
25442,ENSMUSG00000018405,-0.515651336208758
25443,ENSMUSG00000018411,-1.94257821470529
25444,ENSMUSG00000018425,-0.22994280874279302
25445,ENSMUSG00000018428,-0.543931208243594
25446,ENSMUSG00000018446,-0.200743618137679
25447,ENSMUSG00000018507,0.461381258994503
25448,ENSMUSG00000018509,-0.261196897155067
25450,ENSMUSG00000018567,0.27184188444825796
25451,ENSMUSG00000018583,-0.20446932786295605
25452,ENSMUSG00000018593,-1.95854385835872
25453,ENSMUSG00000018677,-0.20417062611298398
25456,ENSMUSG00000018761,0.22531294155607998
25457,ENSMUSG00000018774,0.355571065015432
25458,ENSMUSG00000018819,2.1583418077759497
25459,ENSMUSG00000018821,0.24360233106548398
25460,ENSMUSG00000018861,-0.34269461063421697
25461,ENSMUSG00000018909,-0.69800348783091
25462,ENSMUSG00000018930,0.733516834489755
25463,ENSMUSG00000018931,0.41036634403765904
25464,ENSMUSG00000018932,-0.252620461231237
25465,ENSMUSG00000018983,0.39529092662717896
25466,ENSMUSG00000018986,0.29893117317455997
25467,ENSMUSG00000018999,-1.33271524185591
25468,ENSMUSG00000019027,-0.581246907898054
25470,ENSMUSG00000019055,0.532926449775584
25471,ENSMUSG00000019066,-0.287040943234161
25472,ENSMUSG00000019082,-0.5693698862127979
25473,ENSMUSG00000019087,0.252888945864512
25474,ENSMUSG00000019088,0.315941305002437
25476,ENSMUSG00000019124,-2.32277836606454
25477,ENSMUSG00000019139,-0.268736188044852
25478,ENSMUSG00000019158,-0.225993920152383
25479,ENSMUSG00000019173,0.28975708107653597
25480,ENSMUSG00000019210,0.286941666513939
25481,ENSMUSG00000019214,-0.451993474894794
25482,ENSMUSG00000019297,-0.328302980838749
25483,ENSMUSG00000019301,-0.6329548602063871
25484,ENSMUSG00000019302,-0.43174908644580895
25488,ENSMUSG00000019437,-0.380360153367142
25489,ENSMUSG00000019461,-0.285870081444968
25490,ENSMUSG00000019467,1.31962229704883
25491,ENSMUSG00000019478,0.8793391918956421
25493,ENSMUSG00000019528,0.355618023975764
25494,ENSMUSG00000019579,-0.20559532253115803
25496,ENSMUSG00000019715,-0.224522530704468
25497,ENSMUSG00000019768,0.553568939535098
25498,ENSMUSG00000019773,0.266058760336927
25499,ENSMUSG00000019790,-0.22847311737699602
25500,ENSMUSG00000019791,0.382811699780896
25501,ENSMUSG00000019794,0.28283456910517896
25502,ENSMUSG00000019809,0.208098207372135
25506,ENSMUSG00000019822,0.24727918920184103
25507,ENSMUSG00000019823,-0.41784545937969697
25510,ENSMUSG00000019842,-0.664722101874165
25511,ENSMUSG00000019843,0.871753846811794
25513,ENSMUSG00000019854,0.23042434725892896
25514,ENSMUSG00000019864,-0.399048601214618
25515,ENSMUSG00000019868,0.23788462119315698
25516,ENSMUSG00000019876,0.419172505934944
25517,ENSMUSG00000019877,0.301336733069502
25518,ENSMUSG00000019878,0.382140895471301
25521,ENSMUSG00000019917,-0.6741582364643
25524,ENSMUSG00000019960,0.44439914176951095
25525,ENSMUSG00000019970,1.60524962461377
25527,ENSMUSG00000019978,0.9434469281840808
25530,ENSMUSG00000019984,0.22720083174173197
25531,ENSMUSG00000019990,2.02715304663299
25533,ENSMUSG00000020009,0.31757553658124393
25534,ENSMUSG00000020021,1.91438674485917
25535,ENSMUSG00000020027,0.550139402220701
25536,ENSMUSG00000020034,0.6003648662645129
25538,ENSMUSG00000020063,0.268427958150112
25539,ENSMUSG00000020075,-0.288063959268214
25540,ENSMUSG00000020077,-0.385176586896808
25542,ENSMUSG00000020087,-0.527008973261186
25543,ENSMUSG00000020089,-0.253189598319769
25545,ENSMUSG00000020100,0.379720876713522
25546,ENSMUSG00000020101,0.701545239558966
25547,ENSMUSG00000020102,0.877020061124743
25548,ENSMUSG00000020111,0.254589964091803
25550,ENSMUSG00000020116,-0.267421732017266
25554,ENSMUSG00000020132,-0.29178007436852504
25557,ENSMUSG00000020166,0.208525387711172
25558,ENSMUSG00000020175,-0.7564902257275921
25559,ENSMUSG00000020183,-1.0452533712656
25560,ENSMUSG00000020184,0.300641709163441
25561,ENSMUSG00000020185,0.533136890540884
25562,ENSMUSG00000020189,0.39079468450588895
25566,ENSMUSG00000020227,-0.714434667267349
25568,ENSMUSG00000020230,0.60888411936482
25569,ENSMUSG00000020231,1.01561918095634
25570,ENSMUSG00000020232,0.251588381864857
25571,ENSMUSG00000020238,-0.5540783902484521
25572,ENSMUSG00000020246,-0.298996425916421
25573,ENSMUSG00000020250,-0.223076625064314
25575,ENSMUSG00000020260,-0.475462155345105
25576,ENSMUSG00000020261,-0.412372789956427
25579,ENSMUSG00000020271,0.215609963955901
25580,ENSMUSG00000020288,0.296049175817359
25582,ENSMUSG00000020300,0.616309078255168
25584,ENSMUSG00000020321,0.23243528977295
25585,ENSMUSG00000020323,0.41500270423629604
25586,ENSMUSG00000020326,-0.265596471457912
25587,ENSMUSG00000020334,-1.4269527739682002
25588,ENSMUSG00000020340,-0.439447085743984
25591,ENSMUSG00000020376,0.21973231845236105
25593,ENSMUSG00000020385,0.303557286687114
25594,ENSMUSG00000020388,-1.3349138331228998
25595,ENSMUSG00000020390,0.21954901534595103
25597,ENSMUSG00000020393,-0.471995725979134
25598,ENSMUSG00000020396,-0.43470140827825704
25599,ENSMUSG00000020415,-0.304477683692715
25601,ENSMUSG00000020432,0.27362649403135697
25602,ENSMUSG00000020437,-0.304726537505552
25603,ENSMUSG00000020439,-0.863246441595674
25605,ENSMUSG00000020458,0.21767843959957997
25606,ENSMUSG00000020460,-0.24527287160427802
25607,ENSMUSG00000020464,-0.210895773271023
25608,ENSMUSG00000020471,-0.40347128428746604
25610,ENSMUSG00000020473,-2.61957640735615
25611,ENSMUSG00000020492,0.20027322914076398
25613,ENSMUSG00000020496,-0.224668817698716
25614,ENSMUSG00000020515,0.311576488321169
25617,ENSMUSG00000020534,-0.32064908300965195
25619,ENSMUSG00000020541,-0.464616320910334
25620,ENSMUSG00000020544,-0.476561630994508
25621,ENSMUSG00000020546,-0.254829971448266
25622,ENSMUSG00000020547,-0.233732909301707
25623,ENSMUSG00000020549,-0.44965445048720293
25624,ENSMUSG00000020553,-0.23376301195338398
25627,ENSMUSG00000020572,-0.35156176599091804
25628,ENSMUSG00000020573,0.23079980072759196
25630,ENSMUSG00000020590,0.383000679112222
25631,ENSMUSG00000020592,0.681608502473754
25632,ENSMUSG00000020593,0.8217103517576579
25633,ENSMUSG00000020604,0.6608394004570101
25634,ENSMUSG00000020609,1.4708923379929297
25635,ENSMUSG00000020610,0.6126652608763571
25637,ENSMUSG00000020623,0.320612104921727
25640,ENSMUSG00000020630,-0.42177787455876997
25641,ENSMUSG00000020644,2.33620294639489
25642,ENSMUSG00000020647,-0.373051116271628
25644,ENSMUSG00000020653,0.655744285821336
25646,ENSMUSG00000020668,0.7551615988907379
25647,ENSMUSG00000020692,-0.452094563959791
25648,ENSMUSG00000020694,0.21642171811590802
25649,ENSMUSG00000020695,1.60579297868247
25650,ENSMUSG00000020705,-0.218498109238174
25651,ENSMUSG00000020706,-0.25689293917852
25652,ENSMUSG00000020712,-0.901895302112729
25654,ENSMUSG00000020717,0.9317998234182209
25656,ENSMUSG00000020723,1.26315422866152
25657,ENSMUSG00000020737,0.20462250872980803
25658,ENSMUSG00000020740,-0.27996945411475704
25659,ENSMUSG00000020741,-0.543149166602755
25660,ENSMUSG00000020743,0.280800020323013
25662,ENSMUSG00000020752,-0.27406705902432005
25663,ENSMUSG00000020755,0.247898530861716
25664,ENSMUSG00000020774,3.4396029131884105
25666,ENSMUSG00000020776,0.29049534592615506
25667,ENSMUSG00000020777,0.20405190032959397
25671,ENSMUSG00000020798,-0.242491250028779
25673,ENSMUSG00000020807,0.38164423411840603
25678,ENSMUSG00000020869,-0.41451210467879707
25680,ENSMUSG00000020883,0.426877948568867
25681,ENSMUSG00000020886,0.672340529371381
25682,ENSMUSG00000020893,0.6520797873649029
25683,ENSMUSG00000020899,-0.253261127537002
25684,ENSMUSG00000020914,0.27904681789692304
25687,ENSMUSG00000020925,0.23777345948346498
25690,ENSMUSG00000020948,0.25025939959196103
25693,ENSMUSG00000021000,-0.250082881898415
25695,ENSMUSG00000021022,0.24071505433316498
25699,ENSMUSG00000021044,-0.345781584130996
25700,ENSMUSG00000021048,-0.249475126676121
25701,ENSMUSG00000021054,-0.43816250333892603
25702,ENSMUSG00000021062,3.49813012869402
25703,ENSMUSG00000021066,0.6396222135088779
25704,ENSMUSG00000021068,-0.254000265004385
25705,ENSMUSG00000021069,-0.368890407919193
25706,ENSMUSG00000021076,0.301762906679627
25708,ENSMUSG00000021094,-0.29145899316668394
25710,ENSMUSG00000021108,0.518795504368737
25712,ENSMUSG00000021112,0.273345052241952
25713,ENSMUSG00000021114,0.33162884312633695
25714,ENSMUSG00000021123,0.927114748309218
25717,ENSMUSG00000021190,-0.6841310253048709
25718,ENSMUSG00000021192,0.37002260293631206
25720,ENSMUSG00000021196,-0.487751364796331
25721,ENSMUSG00000021215,0.6733108606912671
25723,ENSMUSG00000021226,-0.43935473525944607
25724,ENSMUSG00000021228,-0.643686971711692
25725,ENSMUSG00000021236,0.355685560058125
25726,ENSMUSG00000021250,1.16657285600275
25728,ENSMUSG00000021253,-1.68815160529287
25732,ENSMUSG00000021266,-0.300864703898323
25733,ENSMUSG00000021277,-0.325889013726774
25735,ENSMUSG00000021285,-0.32188102855897
25739,ENSMUSG00000021360,-1.52410440923028
25741,ENSMUSG00000021366,0.6093536173162271
25743,ENSMUSG00000021376,0.6917870645504771
25746,ENSMUSG00000021418,-0.46766333746102795
25748,ENSMUSG00000021427,-0.207068974632984
25750,ENSMUSG00000021451,0.266229416088894
25753,ENSMUSG00000021466,-0.24748937041373
25754,ENSMUSG00000021468,0.24058339280698496
25756,ENSMUSG00000021477,0.33010275848214
25757,ENSMUSG00000021484,-0.29266277803916396
25758,ENSMUSG00000021485,0.411443506067373
25761,ENSMUSG00000021494,-0.21569164978613398
25762,ENSMUSG00000021496,-0.263820889828695
25765,ENSMUSG00000021504,-0.38147303952140793
25768,ENSMUSG00000021550,-0.34305098915965504
25770,ENSMUSG00000021569,-0.257523805237195
25771,ENSMUSG00000021572,-0.362369586438596
25772,ENSMUSG00000021573,-2.36287389283132
25775,ENSMUSG00000021591,0.5706861816487049
25776,ENSMUSG00000021592,0.33748159236791
25778,ENSMUSG00000021596,0.468295739259953
25779,ENSMUSG00000021607,-0.21143420205085
25780,ENSMUSG00000021608,-0.412783610963403
25782,ENSMUSG00000021614,0.33397090576739197
25783,ENSMUSG00000021615,0.361424162723903
25785,ENSMUSG00000021624,0.683165037025542
25786,ENSMUSG00000021636,0.740638804837035
25787,ENSMUSG00000021643,0.321020579274061
25789,ENSMUSG00000021666,-0.273870210790716
25790,ENSMUSG00000021668,0.394184467073175
25792,ENSMUSG00000021676,0.504195105490264
25793,ENSMUSG00000021690,0.25691952100559
25794,ENSMUSG00000021692,-0.251583388355983
25795,ENSMUSG00000021699,0.697140680165811
25798,ENSMUSG00000021712,0.23641876821212998
25800,ENSMUSG00000021716,0.33652635003345505
25801,ENSMUSG00000021719,-1.5096005360333502
25802,ENSMUSG00000021725,0.227817231188905
25804,ENSMUSG00000021730,1.28653353925876
25805,ENSMUSG00000021732,2.63037528302167
25806,ENSMUSG00000021747,1.0633269709964799
25808,ENSMUSG00000021754,0.268049755011145
25811,ENSMUSG00000021773,-0.42437381550831704
25812,ENSMUSG00000021779,-1.4978060521385699
25813,ENSMUSG00000021786,-0.23712333470741498
25814,ENSMUSG00000021794,-0.20965906273712304
25815,ENSMUSG00000021796,0.570876139693232
25816,ENSMUSG00000021806,-0.45303118757461397
25819,ENSMUSG00000021822,1.61918074357023
25820,ENSMUSG00000021823,0.9583926355529458
25821,ENSMUSG00000021830,1.0395959804831099
25823,ENSMUSG00000021868,-0.321212394468754
25827,ENSMUSG00000021892,-0.625051644874418
25828,ENSMUSG00000021893,-0.20310459854731303
25829,ENSMUSG00000021895,0.39041338624422
25831,ENSMUSG00000021902,-0.33860554979090507
25834,ENSMUSG00000021939,0.38907464939718395
25836,ENSMUSG00000021948,-0.40439130698745795
25837,ENSMUSG00000021957,-0.362139968028823
25838,ENSMUSG00000021959,0.7753645817660609
25841,ENSMUSG00000021972,-0.257990905494064
25842,ENSMUSG00000021981,-0.335304851800392
25843,ENSMUSG00000021982,0.246359423976208
25844,ENSMUSG00000021990,0.23376732509478196
25846,ENSMUSG00000022010,0.9677389437238979
25848,ENSMUSG00000022016,0.46809309932096005
25849,ENSMUSG00000022018,-0.593817449919781
25851,ENSMUSG00000022023,0.22533040174748
25853,ENSMUSG00000022033,0.389773049446587
25854,ENSMUSG00000022034,0.268217023107149
25856,ENSMUSG00000022037,2.7752526423849497
25858,ENSMUSG00000022051,0.518218236172913
25859,ENSMUSG00000022074,-1.22952122700851
25860,ENSMUSG00000022091,1.2343048384751598
25861,ENSMUSG00000022102,0.431994349136522
25862,ENSMUSG00000022103,-2.0554009725977003
25863,ENSMUSG00000022105,0.32991217862607003
25864,ENSMUSG00000022106,0.323128040538959
25866,ENSMUSG00000022114,1.51751649936324
25867,ENSMUSG00000022131,-0.362382291703747
25869,ENSMUSG00000022150,1.94387332486396
25870,ENSMUSG00000022157,-1.27244132623135
25871,ENSMUSG00000022159,0.513531501290423
25876,ENSMUSG00000022210,0.200201647170326
25878,ENSMUSG00000022245,1.5172916423509
25879,ENSMUSG00000022248,-0.25196565457352
25881,ENSMUSG00000022265,0.75123832826687
25882,ENSMUSG00000022270,0.527108806922959
25883,ENSMUSG00000022283,-0.210109771943759
25886,ENSMUSG00000022305,0.639860027383825
25887,ENSMUSG00000022309,-0.21150494012856896
25889,ENSMUSG00000022313,-0.234138426424992
25891,ENSMUSG00000022322,0.310540825270606
25893,ENSMUSG00000022325,-0.34960344576748303
25895,ENSMUSG00000022346,-0.33912497174635603
25896,ENSMUSG00000022351,-0.286689429074698
25897,ENSMUSG00000022353,1.1179644536797901
25900,ENSMUSG00000022372,-0.348057506184905
25901,ENSMUSG00000022377,-0.37819287510383504
25903,ENSMUSG00000022385,-0.26120754246801303
25907,ENSMUSG00000022401,-0.285132041294719
25909,ENSMUSG00000022404,0.22970218185151503
25911,ENSMUSG00000022415,1.2027637271476799
25912,ENSMUSG00000022419,-1.3072896328597101
25913,ENSMUSG00000022420,0.237133406483025
25914,ENSMUSG00000022434,-0.30585495344314395
25917,ENSMUSG00000022440,-1.0206776278402099
25918,ENSMUSG00000022442,0.709324223276282
25919,ENSMUSG00000022443,0.467742906899718
25921,ENSMUSG00000022462,0.24270037912446302
25922,ENSMUSG00000022471,0.242353928887943
25924,ENSMUSG00000022488,-0.25201956082111804
25926,ENSMUSG00000022498,-0.32584112213849104
25927,ENSMUSG00000022500,0.212795850795856
25928,ENSMUSG00000022508,1.28635209791224
25929,ENSMUSG00000022515,0.247058427539749
25934,ENSMUSG00000022554,-0.5056507411701779
25935,ENSMUSG00000022556,-0.299152779219402
25936,ENSMUSG00000022557,-0.34818013996019
25938,ENSMUSG00000022564,0.869188473504357
25939,ENSMUSG00000022565,0.7584422156267421
25940,ENSMUSG00000022568,-0.45073723071347793
25941,ENSMUSG00000022584,4.01655350541785
25942,ENSMUSG00000022587,0.476743192021904
25943,ENSMUSG00000022604,0.542261956466495
25944,ENSMUSG00000022621,0.37572295397257893
25946,ENSMUSG00000022636,3.2951142461764
25947,ENSMUSG00000022637,0.712185130569875
25949,ENSMUSG00000022659,3.20479433662938
25950,ENSMUSG00000022661,4.22491201297461
25951,ENSMUSG00000022665,-1.10627722801428
25952,ENSMUSG00000022667,-0.51289540793938
25953,ENSMUSG00000022672,-0.26174188056976
25954,ENSMUSG00000022678,0.277572474305831
25955,ENSMUSG00000022681,0.20265639738961802
25956,ENSMUSG00000022698,-0.278862066632567
25958,ENSMUSG00000022707,0.427693568065024
25959,ENSMUSG00000022708,0.287701235026341
25962,ENSMUSG00000022722,0.27066869183660897
25963,ENSMUSG00000022742,0.46035672805431604
25965,ENSMUSG00000022747,3.3363760588181
25967,ENSMUSG00000022749,0.20234129656984
25969,ENSMUSG00000022765,-0.260821788448725
25970,ENSMUSG00000022768,-1.28264998471261
25971,ENSMUSG00000022769,-0.327376142303146
25972,ENSMUSG00000022773,1.02916757234767
25973,ENSMUSG00000022779,-0.233829031798008
25974,ENSMUSG00000022788,-0.287043535073037
25975,ENSMUSG00000022789,0.689922676702709
25976,ENSMUSG00000022791,-0.6625862289653071
25977,ENSMUSG00000022793,-1.0019158195184201
25978,ENSMUSG00000022797,-0.273045994783048
25979,ENSMUSG00000022799,-0.63748509656742
25980,ENSMUSG00000022800,-0.266103812061926
25981,ENSMUSG00000022814,-0.288849174730642
25982,ENSMUSG00000022817,-0.9009258422723492
25983,ENSMUSG00000022824,0.31232165131177503
25984,ENSMUSG00000022831,0.406868057770432
25985,ENSMUSG00000022837,0.623983581955948
25986,ENSMUSG00000022838,3.14627727669878
25989,ENSMUSG00000022849,0.22532038937203697
25990,ENSMUSG00000022855,-0.265672236482577
25991,ENSMUSG00000022856,-0.256263569256465
25992,ENSMUSG00000022861,0.43508556310130103
25993,ENSMUSG00000022864,0.950213511118502
25994,ENSMUSG00000022876,0.323715113137146
25997,ENSMUSG00000022895,0.5445859557000271
26001,ENSMUSG00000022946,-0.33682922612843497
26002,ENSMUSG00000022947,-1.4530548198860902
26003,ENSMUSG00000022952,-0.6317888150023481
26004,ENSMUSG00000022957,-0.985754373309174
26005,ENSMUSG00000022962,-0.33959649528845504
26006,ENSMUSG00000022965,-0.313056781796611
26008,ENSMUSG00000022972,-0.31719615430461195
26014,ENSMUSG00000023031,0.28234891538800605
26016,ENSMUSG00000023055,0.8173570472697
26017,ENSMUSG00000023066,0.220893168813744
26019,ENSMUSG00000023088,-0.216598657175208
26021,ENSMUSG00000023143,-0.43851565373250395
26022,ENSMUSG00000023147,-0.21861167812935103
26027,ENSMUSG00000023186,0.47131680650678204
26028,ENSMUSG00000023206,-0.319080149645021
26029,ENSMUSG00000023232,4.89942154303747
26030,ENSMUSG00000023249,0.6382298384976329
26031,ENSMUSG00000023262,-0.409863452473265
26033,ENSMUSG00000023307,0.212538962922805
26034,ENSMUSG00000023367,0.655087895609399
26035,ENSMUSG00000023393,-0.629369635178947
26037,ENSMUSG00000023473,-1.09276069602512
26038,ENSMUSG00000023572,0.38095874919021705
26040,ENSMUSG00000023791,0.28748996160587603
26041,ENSMUSG00000023827,-1.49528942187327
26042,ENSMUSG00000023832,-0.27416904843472
26047,ENSMUSG00000023885,1.77789100316544
26048,ENSMUSG00000023908,-0.39905760987920097
26049,ENSMUSG00000023909,-0.8185459377752771
26050,ENSMUSG00000023915,-0.36759259158356206
26051,ENSMUSG00000023927,0.437624442306974
26052,ENSMUSG00000023938,-0.338924059374412
26053,ENSMUSG00000023940,0.3607523501002511
26054,ENSMUSG00000023961,-0.360133916077884
26055,ENSMUSG00000023980,0.405496238727303
26056,ENSMUSG00000023982,-0.6706082500817679
26057,ENSMUSG00000023994,0.213802909829592
26059,ENSMUSG00000024026,0.275929553702562
26060,ENSMUSG00000024030,-0.6441242827011171
26061,ENSMUSG00000024037,-0.35558752705092894
26062,ENSMUSG00000024038,0.219438649710216
26063,ENSMUSG00000024042,0.37069882811062893
26064,ENSMUSG00000024053,-1.01150079944528
26065,ENSMUSG00000024056,0.4729105719251429
26066,ENSMUSG00000024063,0.8534079150447671
26067,ENSMUSG00000024064,-1.83858241039468
26069,ENSMUSG00000024076,-1.7269149572001397
26071,ENSMUSG00000024085,-0.586778354974548
26075,ENSMUSG00000024120,-0.248629458573458
26076,ENSMUSG00000024121,0.234487853905401
26077,ENSMUSG00000024135,-0.34470235933313803
26079,ENSMUSG00000024150,-0.35654562566430203
26080,ENSMUSG00000024165,-0.24634934232897798
26081,ENSMUSG00000024170,-0.386809356053394
26082,ENSMUSG00000024177,0.224301810327646
26088,ENSMUSG00000024232,-0.34132544234814005
26089,ENSMUSG00000024248,0.37307477449539705
26091,ENSMUSG00000024253,0.36334759479339895
26097,ENSMUSG00000024312,-0.292406320195258
26098,ENSMUSG00000024334,0.765808281476318
26101,ENSMUSG00000024340,-1.92667865289496
26103,ENSMUSG00000024349,0.5559706888477901
26104,ENSMUSG00000024350,0.32348706881075606
26105,ENSMUSG00000024353,-1.67051012677282
26107,ENSMUSG00000024378,-0.49878696161934494
26110,ENSMUSG00000024404,0.237176269036648
26111,ENSMUSG00000024410,0.22287532834748303
26113,ENSMUSG00000024424,-0.7117010410515079
26115,ENSMUSG00000024427,0.73897502541543
26116,ENSMUSG00000024431,-0.20049622102249998
26119,ENSMUSG00000024456,-0.374775584286761
26120,ENSMUSG00000024457,-0.442030092333835
26121,ENSMUSG00000024462,0.913720094042739
26122,ENSMUSG00000024474,0.210103867057727
26123,ENSMUSG00000024480,0.393896313784426
26124,ENSMUSG00000024481,1.26542378769956
26126,ENSMUSG00000024516,0.21478606006821396
26127,ENSMUSG00000024521,0.502331443395305
26139,ENSMUSG00000024589,0.9470507510065541
26140,ENSMUSG00000024594,-0.22827870610377698
26142,ENSMUSG00000024613,-0.25888279665652697
26143,ENSMUSG00000024640,0.724330873928687
26144,ENSMUSG00000024642,0.241230459462569
26148,ENSMUSG00000024665,0.336373792446698
26149,ENSMUSG00000024677,-0.7583393128385251
26150,ENSMUSG00000024679,-1.11251923367992
26151,ENSMUSG00000024683,-0.216507424322598
26153,ENSMUSG00000024696,0.608127218140231
26154,ENSMUSG00000024712,0.310561404554007
26156,ENSMUSG00000024766,-0.48078237961461606
26157,ENSMUSG00000024767,0.276119959913547
26158,ENSMUSG00000024769,-0.7725137075510681
26159,ENSMUSG00000024772,-0.566949059645228
26160,ENSMUSG00000024776,-0.587942550186582
26161,ENSMUSG00000024785,-0.307700928971899
26162,ENSMUSG00000024787,0.23116175080434803
26163,ENSMUSG00000024789,0.40581517349298707
26165,ENSMUSG00000024797,0.3598980642904311
26166,ENSMUSG00000024805,-0.6482972102594511
26167,ENSMUSG00000024807,0.22971115652423102
26171,ENSMUSG00000024843,-0.248516830212726
26174,ENSMUSG00000024854,-0.20231179905705102
26177,ENSMUSG00000024867,0.923426607844373
26178,ENSMUSG00000024896,-0.258974850545654
26179,ENSMUSG00000024899,-1.7342440623881799
26181,ENSMUSG00000024906,-0.387570269646632
26184,ENSMUSG00000024912,0.794757990297876
26186,ENSMUSG00000024921,-0.585968842287894
26188,ENSMUSG00000024937,-0.329981741065458
26189,ENSMUSG00000024947,-0.35094016593630895
26190,ENSMUSG00000024948,-0.5341710445364379
26193,ENSMUSG00000024963,0.331443625925579
26194,ENSMUSG00000024965,-0.33897413692121503
26195,ENSMUSG00000024968,1.3588855847325803
26197,ENSMUSG00000024985,0.7718645340916629
26200,ENSMUSG00000025001,-0.237072717228392
26201,ENSMUSG00000025006,1.0217205657513602
26202,ENSMUSG00000025007,-0.38153044446220596
26203,ENSMUSG00000025017,0.620798942548188
26204,ENSMUSG00000025024,0.219919492039847
26205,ENSMUSG00000025025,0.531281593130443
26206,ENSMUSG00000025026,-0.250248355528633
26207,ENSMUSG00000025040,0.345266366181508
26208,ENSMUSG00000025047,-0.314138741322265
26209,ENSMUSG00000025050,-0.359752845838887
26210,ENSMUSG00000025059,-0.418804263177307
26211,ENSMUSG00000025060,-0.20271888418583398
26213,ENSMUSG00000025076,1.9178443239737901
26214,ENSMUSG00000025077,0.624087914108667
26215,ENSMUSG00000025078,0.778800300444658
26216,ENSMUSG00000025085,-0.8758779983641759
26217,ENSMUSG00000025086,-0.374958967111491
26218,ENSMUSG00000025089,1.14247665841487
26221,ENSMUSG00000025137,-0.22254258456966697
26222,ENSMUSG00000025145,-0.400301870642767
26223,ENSMUSG00000025147,0.22039203796748102
26226,ENSMUSG00000025159,-0.302316115397438
26229,ENSMUSG00000025171,0.24878143217736104
26231,ENSMUSG00000025184,0.270198247822911
26232,ENSMUSG00000025188,-0.205488183123694
26233,ENSMUSG00000025192,-0.271855346680267
26234,ENSMUSG00000025194,-0.9480950667364879
26235,ENSMUSG00000025198,-0.29337764081066803
26237,ENSMUSG00000025212,0.32401995257182004
26239,ENSMUSG00000025227,-0.42882608208788797
26240,ENSMUSG00000025228,0.21427688616082602
26244,ENSMUSG00000025237,0.283489281164071
26247,ENSMUSG00000025277,1.9555717471019098
26248,ENSMUSG00000025278,-0.339445639585338
26249,ENSMUSG00000025283,0.384687844633464
26252,ENSMUSG00000025324,-0.5855766770750921
26255,ENSMUSG00000025366,-0.386237456487037
26256,ENSMUSG00000025372,0.421296127060121
26257,ENSMUSG00000025381,0.25169565351632894
26259,ENSMUSG00000025403,-0.331603922501602
26263,ENSMUSG00000025422,0.47707537304481
26265,ENSMUSG00000025429,1.11467886180335
26266,ENSMUSG00000025436,-0.320645373116408
26267,ENSMUSG00000025451,0.36090996898525296
26268,ENSMUSG00000025453,0.505448040339211
26269,ENSMUSG00000025464,-0.7119486287575741
26270,ENSMUSG00000025465,-0.23004701842271202
